Index,Latitude,Longitude,Northing,Easting,GeoAddress,BuildingN,StreetN,District,NUMABOVEGROUNDSTOREYS,TOPHEIGHT,RECORDUPDATEDDATE
9398,22.28769,114.148,816533,833293,3330016548T20050430,兆豐行大廈,文咸西街,中西區,,,7/25/2005
9399,22.32234,114.16441,820370,834984,3499020364T20050430,肇豐大廈,必發道,油尖旺區,12,,5/10/2021
9400,22.33954,114.15363,822275,833874,3388122273P20050514,紹恒大廈,元州街,深水埗區,3,,6/7/2021
9401,22.28014,114.1547,815696,833983,3398215697P20060312,兆景閣,亞畢諾道,中西區,,,7/27/2021
9402,22.32824,114.1659,821022,835137,3513821023T20050430,肇義樓,長沙灣道,深水埗區,13,,8/17/2006
9403,22.24798,114.17778,812136,836361,3636912138T20050430,壽山花園,壽山村道,南區,4,,8/17/2006
9404,22.24913,114.18116,812263,836710,3671212262T20050430,壽臣山廣場,壽山村道,南區,1,,8/17/2006
9405,22.28964,114.21025,816749,839708,3970816746T20050430,金舫大廈,英皇道,東區,,,7/25/2005
9406,22.27717,114.17123,815368,835686,3568215363T20050430,樹發樓,譚臣道,灣仔區,6,,8/17/2006
9407,22.2761,114.17158,815249,835722,3572215255P20050721,樹德大廈,大王東街,灣仔區,2,,6/7/2021
9408,22.27391,114.17342,815007,835912,3590815016T20050430,樹仁大學灣仔校址,灣仔峽道,灣仔區,,,
9409,22.32489,114.17519,820652,836095,3609420650T20050430,雪芹樓,嘉道理道,九龍城區,,,
9410,22.33139,114.16106,821372,834639,3463921372P20060311,瑞祥大廈,長沙灣道,深水埗區,,,
9411,22.32976,114.19232,821191,837860,3785921191T20050430,樹珍樓,啓德道,九龍城區,,,
9412,22.27825,114.17995,815487,836585,3657615487T20050430,兆豐大廈,天樂里,灣仔區,,,
9413,22.30597,114.16816,818557,835370,3537118558T20050430,瑞香園大廈,佐敦道,油尖旺區,,,
9414,22.31709,114.16896,819789,835453,3545319789T20050430,瑞興大廈,砵蘭街,油尖旺區,,,
9415,22.32202,114.2093,820335,839609,3960720333T20050430,瑞興中心,常悅道,觀塘區,,,
9416,22.27741,114.23016,815395,841759,4176015390P20140513,瑞興閣,筲箕灣東大街,東區,,13.2,5/23/2014
9417,22.31899,114.2152,819999,840217,4021520000T20050430,瑞其樓,牛頭角道,觀塘區,6,,8/17/2006
9418,22.24814,114.16354,812153,834893,3489712169T20050430,瑞琪工業大廈,黃竹坑道,南區,,,
9419,22.31724,114.22448,819806,841172,4115219811T20050430,瑞寧樓,瑞寧街,觀塘區,10,,8/17/2006
9420,22.28018,114.17164,815701,835728,3572615716T20050430,瑞安中心,港灣道,灣仔區,33,,8/17/2006
9421,22.27622,114.17309,815262,835878,3588315262P20050722,瑞安閣,太原街,灣仔區,,,
9422,22.31672,114.22574,819748,841303,4129919742T20050430,瑞和大廈,瑞和街,觀塘區,,,
9423,22.31568,114.22429,819632,841153,4115219631T20050430,瑞和街市政大廈,瑞和街,觀塘區,,,
9424,22.32046,114.16451,820162,834994,3499320162T20050430,遂意工廠大廈,槐樹街,油尖旺區,,,
9425,22.32319,114.17073,820464,835635,3563520465T20050430,瑞意華廈,洗衣街,油尖旺區,,,
9426,22.32695,114.16027,820880,834557,3455520875T20050430,瑞英樓,海壇街,深水埗區,,,
9427,22.26512,114.18794,814033,837409,3742714035T20050430,菽園新臺,箕璉坊,灣仔區,5,,8/17/2006
9428,22.33203,114.16808,821442,835362,3536221443T20050430,中華基督教會深愛堂,窩仔街,深水埗區,,,
9429,22.28645,114.15168,816395,833672,3367116396T20090211,岑氏商業大廈,德輔道中,中西區,,,
9430,22.24355,114.16436,811645,834978,3498011643T20050430,深灣道污水泵房,深灣道,南區,,,
9431,22.32663,114.16622,820845,835170,3517220844T20050430,順昌樓,白楊街,深水埗區,,,
9432,22.28273,114.12746,815984,831176,3117615983T20050430,順昌大廈,厚和街,中西區,,,
9433,22.3392,114.14938,822237,833436,3343822237T20050430,順昌工業大廈,永康街,深水埗區,,,
9434,22.33221,114.22742,821464,841475,4147021459T20050430,順祥閣,順緻街,觀塘區,,,
9435,22.33175,114.22666,821413,841397,4140221422T20050430,順輝閣,順緻街,觀塘區,,,
9436,22.3329,114.22765,821540,841499,4149921540T20050430,順豐閣,順緻街,觀塘區,,,
9437,22.33306,114.22582,821558,841310,4131821554T20050430,順康閣,順緻街,觀塘區,,,
9438,22.33269,114.22747,821516,841480,4148521525T20050430,順隆閣,順緻街,觀塘區,,,
9439,22.33236,114.2263,821480,841360,4136521489T20050430,順美閣,順緻街,觀塘區,,,
9440,22.33289,114.22604,821539,841333,4133321537T20050430,順寧閣,順緻街,觀塘區,,,
9441,22.33232,114.22591,821475,841319,4132021473T20050430,順成閣,順緻街,觀塘區,,,
9442,22.33248,114.22569,821494,841297,4130421488T20050430,順泰閣,順緻街,觀塘區,,,
9443,22.33257,114.22648,821503,841379,4138421498T20050430,順華閣,順緻街,觀塘區,,,
9444,22.33201,114.22723,821441,841456,4146121450T20050430,順榮閣,順緻街,觀塘區,,,
9445,22.33196,114.22685,821436,841416,4141221431T20050430,順應閣,順緻街,觀塘區,16,168.1,2/24/2014
9446,22.28294,114.12758,816008,831188,3119216008T20050616,順暉大廈,厚和街,中西區,,,
9447,22.33919,114.15603,822235,834121,3411822232T20050430,順發大廈,順寧道,深水埗區,,,7/25/2005
9448,22.32354,114.2105,820503,839732,3973420502T20050430,順發工業大廈,宏開道,觀塘區,14,,5/28/2021
9449,22.27532,114.1716,815163,835724,3572815158T20050430,順豐國際中心,皇后大道東,灣仔區,,,
9450,22.28046,114.18291,815732,836890,3689115733T20050430,順禧銅鑼灣中心,駱克道,灣仔區,,,7/25/2005
9451,22.28616,114.19092,816363,837716,3771116368T20050430,順興樓,威非路道,灣仔區,13,,8/17/2006
9452,22.28319,114.1283,816035,831262,3125016036P20050622,順興大廈,吉席街,中西區,,,
9453,22.27658,114.1685,815302,835405,3540715307T20050430,順好樓,日街,灣仔區,6,,8/17/2006
9454,22.28032,114.15645,815717,834164,3415815718T20050430,順豪商業大廈,雪廠街,中西區,,,
9455,22.33489,114.16163,821759,834698,3469821759T20050430,順景閣,順寧道,深水埗區,,,
9456,22.31649,114.22527,819723,841255,4124819719T20050430,順景大樓,嘉樂街,觀塘區,,,
9457,22.28786,114.14787,816552,833279,3328916559T20050430,信光商業大廈,德輔道西,中西區,,,
9458,22.24373,114.1543,811665,833940,3394311657T20050430,順利大廈,鴨脷洲大街,南區,,,
9459,22.33318,114.22643,821571,841373,4137221567T20050430,順利天主教中學,順緻街,觀塘區,,,
9460,22.33887,114.15607,822200,834125,3413022206P20051219,順利商業大廈,青山道,深水埗區,,,
9461,22.33221,114.22141,821464,840856,4085621464T20050430,順利紀律部隊宿舍,利安道,觀塘區,,,
9462,22.33298,114.22507,821549,841233,4123321549T20050430,利祥樓,利安道,觀塘區,24,174.7,2/24/2014
9463,22.32997,114.22693,821215,841425,4143721254T20050430,利富樓,利安道,觀塘區,,,
9464,22.3305,114.22634,821274,841364,4135321286T20050430,利康樓,利安道,觀塘區,,,
9465,22.33203,114.22482,821444,841207,4120721444T20050430,利明樓,利安道,觀塘區,,,
9466,22.33116,114.22626,821347,841356,4136021342T20050430,利溢樓,利安道,觀塘區,,,
9467,22.33146,114.22496,821381,841222,4122221381T20050430,順利商場,利安道,觀塘區,,,
9468,22.33127,114.22717,821359,841450,4145021360T20130716,順利社區中心,順緻街,觀塘區,,,
9469,22.32964,114.22545,821179,841272,4127121184T20050430,順利邨公園順利邨體育館,順利邨道,觀塘區,,,
9470,22.28604,114.15047,816350,833546,3354716350P20060312,順隆大廈,文咸東街,中西區,,,
9471,22.31838,114.1911,819932,837734,3774019928T20050430,順聯工業大廈,土瓜灣道,九龍城區,,,
9472,22.31395,114.1679,819440,835343,3534319441P20060311,順安大廈,東安街,油尖旺區,,,
9473,22.28496,114.15509,816231,834023,3402516238T20050430,順安商業大廈,德輔道中,中西區,,,
9474,22.32892,114.22668,821099,841400,4140121101T20050430,安澤樓,利安道,觀塘區,3,115.3,2/24/2014
9475,22.32925,114.22642,821136,841372,4137221141T20050430,安頌樓,利安道,觀塘區,,,
9476,22.3281,114.22566,821008,841294,4127620987T20050430,安群樓,利安道,觀塘區,,,
9477,22.32757,114.2263,820950,841360,4136320954T20050430,安逸樓,利安道,觀塘區,,,
9478,22.32846,114.22647,821048,841378,4137821049T20050430,順安商場,利安道,觀塘區,,,
9479,22.32993,114.16118,821210,834651,3465121209T20050430,信邦大廈,汝州街,深水埗區,,,
9480,22.27721,114.17079,815372,835641,3564115366P20050722,信邦商業大廈,譚臣道,灣仔區,,,
9481,22.28693,114.13286,816449,831732,3173216450T20050430,順成大廈,長庚里,中西區,24,,8/17/2006
9482,22.28665,114.14094,816418,832565,3256616422T20050430,順泰大廈,第一街,中西區,,,7/25/2005
9483,22.3227,114.18221,820410,836818,3683920388T20050430,順德聯誼總會胡兆熾中學,巴富街,九龍城區,,,
9484,22.32494,114.22649,820659,841380,4138020658T20050430,天池樓,順安道,觀塘區,,,
9485,22.32513,114.22755,820679,841489,4149120680T20050430,天柱樓,順安道,觀塘區,,,
9486,22.32556,114.22665,820727,841396,4139420726T20050430,天暉樓,順安道,觀塘區,,,
9487,22.32705,114.22499,820892,841225,4120920902T20050430,天衡樓,順安道,觀塘區,,,
9488,22.3245,114.22741,820610,841475,4147420609T20050430,天琴樓,順安道,觀塘區,,,
9489,22.32635,114.22531,820814,841258,4126420821T20050430,天璣樓,順安道,觀塘區,,,
9490,22.32577,114.22561,820750,841289,4129820741T20050430,天權樓,順安道,觀塘區,,,
9491,22.32592,114.22739,820767,841472,4147220766T20050430,天樂樓,順安道,觀塘區,,,
9492,22.32567,114.22812,820739,841548,4154720738T20050430,天韻樓,順安道,觀塘區,,,
9493,22.32617,114.22622,820795,841352,4135320794T20050430,天榮樓,順安道,觀塘區,,,
9494,22.32652,114.22584,820834,841313,4130220823T20050430,天瑤樓,順安道,觀塘區,,,
9495,22.31638,114.19162,819710,837787,3779019708T20050430,順煒工業大廈,旭日街,九龍城區,,,
9496,22.32157,114.16864,820284,835420,3542020283T20050430,迅華大廈,彌敦道,油尖旺區,,,
9497,22.26601,114.23606,814134,842368,4235614127T20050430,信誼工廠大廈,利眾街,東區,11,,8/17/2006
9498,22.31201,114.1856,819226,837167,3717119222P20060510,崇富洋樓,高山道,九龍城區,,22.5,1/24/2007
9499,22.32666,114.1768,820848,836260,3626020849T20050430,崇明大廈,界限街,九龍城區,13,,8/17/2006
9500,22.4478,114.1648,834263,835025,3502534265T20050430,崇德樓,崇德街,大埔區,6,,8/17/2006
9501,22.31966,114.18715,820073,837326,3732620073T20050430,崇華閣,美善同里,九龍城區,12,,6/7/2021
9502,22.28814,114.14711,816583,833200,3320216588T20050430,時代商業大廈,干諾道西,中西區,22,,8/17/2006
9503,22.28291,114.15733,816004,834254,3424616000T20050430,西伯利亞皮草大廈,德輔道中,中西區,,,
9504,22.27913,114.18906,815585,837524,3753015591T20050430,適景樓,摩頓臺,灣仔區,13,,8/17/2006
9505,22.28519,114.13558,816256,832013,3201316266T20050430,適安大廈,山道,中西區,11,,8/17/2006
9506,22.34301,114.19751,822658,838394,3838922667T20050430,嗇色園社會服務大樓,鳳德道,黃大仙區,7,,8/17/2006
9507,22.27432,114.17773,815052,836356,3636115043T20190626,錫克廟,皇后大道東,灣仔區,,,6/25/2021
9508,22.27965,114.18472,815643,837076,3707715643T20130508,兆基商業中心,渣甸街,灣仔區,22,,5/28/2021
9509,22.32327,114.16289,820472,834827,3482320470T20050430,科興中心,洋松街,油尖旺區,,,
9510,22.31033,114.17003,819039,835563,3556319042T20050430,香港海景絲麗酒店,上海街,油尖旺區,,,
9511,22.32053,114.16274,820169,834812,3481120167T20050430,香港西九龍絲麗酒店,晏架街,油尖旺區,16,76.1,8/17/2006
9512,22.33306,114.1639,821557,834932,3493121556P20060311,銀輝樓,巴域街,深水埗區,4,,6/28/2007
9513,22.32095,114.16873,820216,835429,3543220216T20050430,銀都商業大廈,彌敦道,油尖旺區,,,6/7/2021
9514,22.28499,114.14033,816234,832502,3250216238T20050430,瑞華閣,高街,中西區,,,
9515,22.32979,114.1826,821195,836858,3686121198T20050430,銀巒閣,衙前圍道,九龍城區,4,,8/17/2006
9516,22.28113,114.15615,815806,834132,3413215806T20050430,荊威廣場,威靈頓街,中西區,,,
9517,22.34526,114.19878,822908,838524,3852622909T20050430,秀芳花園,蒲崗村道,黃大仙區,,,
9518,22.28375,114.14829,816096,833322,3332316102T20050430,銀禧大廈,普慶坊,中西區,23,,8/17/2006
9519,22.28702,114.2187,816459,840578,4057016459T20050430,銀星閣,太豐路,東區,,,
9520,22.24935,114.14876,812287,833370,3337012288T20051010,兆暉大廈,石排灣道,南區,,,
9521,22.33238,114.16476,821482,835020,3502021482T20050430,銀河大廈,北河街,深水埗區,11,,5/28/2021
9522,22.32044,114.16884,820159,835441,3544320159T20050430,銀高國際大廈,彌敦道,油尖旺區,,,
9523,22.27541,114.15701,815173,834221,3422215178T20050430,聚安樓,麥當勞道,中西區,,,
9524,22.26758,114.18731,814306,837344,3734514304T20050525,晉寶大廈,晉源街,灣仔區,,,
9525,22.27569,114.17339,815204,835908,3590915199T20050430,兆威閣,交加街,灣仔區,,,
9526,22.27597,114.18551,815235,837158,3715415231T20050430,力生軒,加路連山道,灣仔區,,,
9527,22.27682,114.17373,815328,835944,3594115321T20050430,新盛商業大廈,莊士敦道,灣仔區,,,
9528,22.34351,114.18962,822713,837581,3758022717T20050430,善慶佛堂,馬仔坑道,黃大仙區,,,
9529,22.33236,114.16096,821480,834629,3462921480P20060311,新華大樓,福華街,深水埗區,,10.7,1/24/2007
9530,22.31989,114.17061,820098,835623,3563720085T20050430,先施大廈,亞皆老街,油尖旺區,17,,8/17/2006
9531,22.31989,114.17061,820098,835623,3563720085T20050430,先達廣場,亞皆老街,油尖旺區,,,
9532,22.2814,114.12667,815837,831094,3106515835T20050430,先施西環大廈,加多近街,中西區,12,,8/17/2006
9533,22.27866,114.17589,815533,836166,3616415525T20050430,星港大廈,駱克道,灣仔區,,,
9534,22.28788,114.14697,816554,833186,3318516544T20050430,星衢商業大廈,德輔道西,中西區,,,
9535,22.33734,114.14603,822031,833091,3309522031T20050430,誠信中心,青山道,深水埗區,,,
9536,22.24858,114.16706,812202,835257,3525512203T20090527,盛德工業大廈,黃竹坑道,南區,,,
9537,22.31038,114.22681,819046,841413,4141419047T20050430,成運工業大廈,成業街,觀塘區,,,
9538,22.26956,114.18495,814525,837100,3709714530T20050430,成和大廈,成和道,灣仔區,,,
9539,22.33001,114.18744,821219,837356,3735721220T20050430,新益樓,福佬村道,九龍城區,,,
9540,22.33191,114.21504,821430,840200,4022121414T20110905,聖言中學,新清水灣道,觀塘區,,,
9541,22.27973,114.17803,815652,836387,3638215657T20050430,信和財務大廈,告士打道,灣仔區,,,
9542,22.24464,114.16725,811765,835276,3527211777T20050430,新加坡國際學校,南朗山道,南區,13,,8/17/2006
9543,22.2883,114.14282,816601,832759,3275916602P20060312,成基商業中心,干諾道西,中西區,4,,6/28/2007
9544,22.30402,114.1708,818341,835643,3563718345P20050512,盛華商業大廈,白加士街,油尖旺區,,,5/28/2021
9545,22.31609,114.17028,819677,835588,3558919680T20050430,信和中心,彌敦道,油尖旺區,19,,6/25/2021
9546,22.30547,114.17085,818502,835647,3564418500T20050430,新寶廣場,佐敦道,油尖旺區,13,92.75,8/17/2006
9547,22.26645,114.24651,814182,843445,4344714177T20050430,新華豐中心,安業街,東區,29,,8/17/2006
9548,22.3256,114.20525,820731,839192,3919120732T20050430,信和工商中心,啟祥道,觀塘區,11,,8/17/2006
9549,22.28131,114.18238,815827,836836,3684115840T20050430,信和廣場,告士打道,灣仔區,,,7/25/2005
9550,22.3226,114.15551,820398,834067,3405820388T20050430,官立嘉道理爵士中學,海帆道,油尖旺區,,,
9551,22.3108,114.22025,819093,840738,4073119087T20050430,時代中心,偉業街,觀塘區,,,
9552,22.2912,114.20428,816921,839093,3909316921P20060312,兆寶大廈,七姊妺道,東區,,,
9553,22.32774,114.16225,820967,834761,3476320967T20050430,兆昌大廈,南昌街,深水埗區,,,
9554,22.28717,114.1397,816476,832437,3242616475T20050430,兆祥樓,朝光街,中西區,,,
9555,22.31008,114.22159,819012,840875,4087719013T20050430,兆富工廠大廈,偉業街,觀塘區,,,
9556,22.3229,114.18883,820432,837500,3749620430T20050430,兆豐閣,譚公道,九龍城區,,,
9557,22.30556,114.16988,818512,835547,3554518508T20050430,韶興大廈,廟街,油尖旺區,,,
9558,22.32654,114.16179,820835,834714,3471320833T20050430,紹興大樓,醫局街,深水埗區,,,
9559,22.32238,114.21674,820375,840375,4036720375T20050430,兆景樓,振華道,觀塘區,,,
9560,22.29052,114.20103,816847,838757,3875316856T20050430,兆景大廈,七姊妺道,東區,,,7/25/2005
9561,22.24894,114.15619,812242,834135,3413012238T20050430,兆群大廈,香港仔舊大街,南區,,,
9562,22.28978,114.19617,816764,838256,3825616753T20050430,兆文樓,堡壘街,東區,,,7/25/2005
9563,22.29063,114.20153,816858,838809,3880416868T20050430,兆年大廈,丹拿道,東區,,,7/25/2005
9564,22.28814,114.14145,816583,832618,3261716582T20050430,兆安大廈,德輔道西,中西區,20,,6/7/2021
9565,22.27812,114.17423,815473,835995,3600315479T20050430,兆安中心,駱克道,灣仔區,,,7/25/2005
9566,22.28091,114.18269,815782,836867,3687015783T20050430,兆安廣場,謝斐道,灣仔區,22,,8/17/2006
9567,22.26357,114.24955,813863,843759,4375913864T20101229,小西灣綜合大樓,小西灣道,東區,7,37.45,3/16/2023
9568,22.26268,114.24875,813765,843676,4367713763T20050430,小西灣廣場,小西灣道,東區,,,
9569,22.26359,114.24853,813865,843654,4365313866T20050430,瑞發樓,小西灣道,東區,,,
9570,22.26185,114.2482,813673,843619,4361913685T20050430,瑞富樓,小西灣道,東區,31,112.8,2/24/2014
9571,22.26176,114.24915,813663,843717,4371813662T20050430,瑞福樓,小西灣道,東區,,,
9572,22.26075,114.24898,813551,843700,4369913566T20050430,瑞喜樓,小西灣道,東區,,,
9573,22.26249,114.24765,813744,843563,4356613738T20050430,瑞強樓,小西灣道,東區,,,
9574,22.2614,114.24844,813623,843644,4364613617T20050430,瑞樂樓,小西灣道,東區,,,
9575,22.26205,114.25011,813695,843816,4381613697T20050430,瑞隆樓,小西灣道,東區,39,114.2,2/24/2014
9576,22.26144,114.25009,813628,843815,4381513631T20050430,瑞明樓,小西灣道,東區,,,
9577,22.45471,113.99882,835038,817941,1794435037T20050430,瑞滿樓,,元朗區,,,
9578,22.26384,114.24785,813893,843584,4358513893T20050430,瑞盛樓,小西灣道,東區,26,80.7,2/24/2014
9579,22.26106,114.25037,813586,843844,4384313587T20050430,瑞泰樓,小西灣道,東區,,,
9580,22.26328,114.24806,813831,843605,4360613831T20050430,瑞益樓,小西灣道,東區,,,
9581,22.26704,114.24839,814248,843639,4363314249T20050430,小西灣運動場,富康街,東區,,,
9582,22.28504,114.14006,816240,832474,3247516250T20050430,紹德樓,高街,中西區,,,
9583,22.29114,114.204,816915,839063,3906316915P20060312,兆華大廈,七姊妺道,東區,2,,6/28/2007
9584,22.33878,114.14651,822191,833140,3314622181T20050430,兆威工業大廈,永康街,深水埗區,,,
9585,22.28632,114.13312,816382,831759,3176016396T20050430,兆宜大廈,皇后大道西,中西區,,,
9586,22.28472,114.15382,816204,833892,3388216199T20050430,兆英商業大廈,皇后大道中,中西區,,,
9587,22.32314,114.17017,820458,835577,3557820457T20050430,兆業大廈,花園街,油尖旺區,,,
9588,22.28308,114.13049,816023,831488,3148916024T20120830,天麟,山市街,中西區,,,
9589,22.28122,114.14209,815816,832683,3267715823T20050430,年豐園,干德道,中西區,,,
9590,22.32635,114.20549,820814,839216,3921620817T20050430,宏天廣場,宏光道,觀塘區,,,
9591,22.2878,114.19814,816545,838459,3845516553T20050430,摩天大廈,天后廟道,東區,21,,8/17/2006
9592,22.44277,114.03205,833712,821360,2135933716T20050430,華庭閣,鳳翔路,元朗區,,,
9593,22.2867,114.14847,816424,833341,3334116424P20170110,天威中心,文咸西街,中西區,,,
9594,22.31967,114.1685,820074,835405,3540520071T20050430,天成大廈,砵蘭街,油尖旺區,,,
9595,22.32756,114.18712,820948,837323,3732320948T20050430,薈學坊,太子道西,九龍城區,,,
9596,22.2843,114.1394,816157,832406,3240616158T20050430,天悅閣,般咸道,中西區,,,
9597,22.27772,114.22631,815429,841363,4136215429P20060312,天悅筲箕灣廣場,南康街,東區,,,5/28/2021
9598,22.27965,114.12936,815643,831371,3137415646T20050430,時美閣,士美菲路,中西區,21,,5/28/2021
9599,22.28509,114.15168,816245,833671,3366916242T20050430,蘇杭商業大廈,蘇杭街,中西區,,,
9600,22.34,114.15651,822325,834171,3417122313T20150302,杜鵑樓,保安道,深水埗區,,78.9,1/7/2019
9601,22.3406,114.15784,822392,834308,3430722387T20150302,茶花樓,保安道,深水埗區,,87.5,1/7/2019
9602,22.34046,114.15589,822376,834106,3410722375T20150302,石竹樓,保安道,深水埗區,,,
9603,22.27812,114.22239,815474,840959,4096115484T20050430,一號停車場,耀興道,東區,,,
9604,22.34113,114.15792,822450,834316,3431622451T20181212,金松樓,保安道,深水埗區,,,
9605,22.34126,114.15813,822465,834337,3433822465T20181212,櫻桃樓,保安道,深水埗區,,,
9606,22.3408,114.15545,822414,834061,3406022414T20150302,劍蘭樓,保安道,深水埗區,,,
9607,22.34037,114.15702,822366,834223,3422322367T20150227,彩雀樓,保安道,深水埗區,,100.2,1/7/2019
9608,22.34084,114.15744,822419,834266,3426722415T20150227,百合樓,保安道,深水埗區,,,
9609,22.34077,114.15629,822410,834147,3414822406T20150227,荷花樓,保安道,深水埗區,,,
9610,22.34176,114.15566,822520,834082,3407022509T20150227,蘭花樓,保安道,深水埗區,,,
9611,22.44285,114.02912,833722,821059,2106333707P20070905,牡丹樓,牡丹街,元朗區,,,
9612,22.3399,114.1566,822314,834179,3417922316P20150302,蘇屋商場,保安道,深水埗區,,,
9613,22.34136,114.15661,822475,834180,3418122476T20181213,綠柳樓,保安道,深水埗區,,,
9614,22.31967,114.17478,820074,836052,3605320075T20111111,梭椏園,梭椏道,九龍城區,12,,6/7/2021
9615,22.31133,114.17762,819150,836345,3634519150T20050430,愛護動物協會,公主道,九龍城區,,,
9616,22.3313,114.2219,821362,840907,4086421381T20050607,香港扶幼會盛德中心學校,利安里,觀塘區,,,
9617,22.28733,114.14506,816493,832990,3299216482T20121130,西浦,皇后大道西,中西區,,,
9618,22.29791,114.17511,817665,836087,3608717665T20050430,尊豪坊,赫德道,油尖旺區,,,
9619,22.28643,114.14894,816394,833389,3338816394T20050525,尚豪酒店,文咸東街,中西區,,,
9620,22.32722,114.17525,820910,836101,3610220911T20120731,香港國際創價學會文化會館,界限街,九龍城區,,,
9621,22.28836,114.14359,816607,832838,3283816613T20050430,迷你工作坊,干諾道西,中西區,,,7/25/2005
9622,22.28278,114.14274,815989,832751,3275015978T20050430,崇樓,羅便臣道,中西區,7,,8/17/2006
9623,22.30016,114.17407,817913,835979,3597917914T20150902,瑞生嘉威酒店,加連威老道,油尖旺區,13,74.9,6/25/2021
9624,22.27895,114.1824,815565,836837,3683315566T20050430,金朝陽中心,羅素街,灣仔區,40,,8/17/2006
9625,22.31164,114.22384,819186,841108,4112019203T20050430,南益集團大廈,巧明街,觀塘區,,,7/25/2005
9626,22.31156,114.22344,819177,841066,4106719174T20050430,南益商業中心,駿業街,觀塘區,14,,8/17/2006
9627,22.2283,114.20043,809956,838696,3869409944T20050430,南灣大廈,南灣道,南區,,,7/25/2005
9628,22.31265,114.21912,819298,840621,4062219298T20050430,南華工業大廈,偉業街,觀塘區,,,7/25/2005
9629,22.32832,114.1859,821032,837198,3718721021T20121122,南方花園,秀竹園道,九龍城區,7,,2/24/2014
9630,22.318,114.1748,819889,836054,3605319889T20050430,東南大樓,窩打老道,九龍城區,,,7/25/2005
9631,22.31175,114.16947,819197,835505,3550419197T20050430,東南唐樓,上海街,油尖旺區,,,7/27/2021
9632,22.28268,114.14989,815978,833487,3348615981T20050430,海雅閣,堅道,中西區,25,,8/17/2006
9633,22.24351,114.14532,811641,833016,3299911646T20050430,住戶俱樂部,海怡路,南區,,,7/27/2021
9634,22.4158,113.98505,830731,816518,1651930732T20050430,怡暉閣,桃園圍,屯門區,,19.4,7/25/2005
9635,22.28594,114.14119,816340,832591,3259116340P20060312,怡豐閣,常豐里,中西區,2,,6/28/2007
9636,22.33344,114.15798,821599,834322,3432521604T20050430,怡樂閣,長沙灣道,深水埗區,13,40.9,2/24/2014
9637,22.33323,114.15779,821575,834302,3430521572T20050430,怡美閣,長沙灣道,深水埗區,13,40.9,2/24/2014
9638,22.24962,114.15673,812317,834192,3419112313T20050430,美暉閣,漁光道,南區,28,108.6,2/24/2014
9639,22.2433,114.14836,811617,833329,3331811614T20050430,海怡東商場,海怡路,南區,8,,5/28/2021
9640,22.24382,114.14673,811675,833161,3317311677T20050430,海怡西商場,海怡路,南區,4,,7/27/2021
9641,22.37723,113.96388,826463,814333,1433626453T20050430,柏景閣,湖山路,屯門區,20,59.6,2/24/2014
9642,22.39969,113.97643,828949,815628,1562928950T20050430,慧景閣,育康街,屯門區,29,,8/17/2006
9643,22.27596,114.15638,815234,834156,3415015223T20050430,南賓大廈,麥當勞道,中西區,7,,8/17/2006
9644,22.33251,114.1604,821495,834571,3457021495P20060311,南洋大廈,長沙灣道,深水埗區,3,,6/28/2007
9645,22.27739,114.18032,815392,836623,3662215387T20050430,南洋酒店,摩理臣山道,灣仔區,,,7/25/2005
9646,22.28441,114.19244,816169,837873,3787316169P20060312,南景樓,琉璃街,灣仔區,4,,5/28/2021
9647,22.24911,114.14856,812261,833349,3335512263T20050430,南景花園,石排灣道,南區,,,7/25/2005
9648,22.33015,114.19083,821235,837705,3770621235T20050430,城南大樓,城南道,九龍城區,,,8/18/2021
9649,22.29008,114.19479,816798,838114,3811216787T20050430,南方大廈,英皇道,東區,20,,8/17/2006
9650,22.27721,114.17138,815373,835702,3570315374T20050430,修頓商業大廈,盧押道,灣仔區,23,,8/17/2006
9651,22.27612,114.18278,815252,836877,3687915253T20050430,南珍閣,黃泥涌道,灣仔區,,,7/25/2005
9652,22.30012,114.17396,817909,835968,3596517911T20050430,信基商業中心,加連威老道,油尖旺區,15,,5/10/2021
9653,22.28495,114.15606,816230,834123,3412416231T20140603,南源大廈,干諾道中,中西區,20,,11/9/2015
9654,22.27714,114.1728,815365,835848,3583415391T20050430,修頓中心,軒尼詩道,灣仔區,28,,8/17/2006
9655,22.27734,114.17308,815386,835877,3588715374T20050430,修頓花園,柯布連道,灣仔區,50,,8/17/2006
9656,22.2767,114.17132,815316,835695,3568715311T20050430,修頓大廈,莊士敦道,灣仔區,15,,8/17/2006
9657,22.28438,114.19206,816166,837833,3783116159T20050430,向南樓,琉璃街,灣仔區,12,,8/17/2006
9658,22.30315,114.17334,818244,835904,3590718249P20050514,帝寶樓,柯士甸道,油尖旺區,2,,5/10/2021
9659,22.27841,114.1708,815505,835642,3564115502T20050430,恆澤商業大廈,駱克道,灣仔區,,,7/25/2005
9660,22.30441,114.16874,818384,835430,3542918384T20050430,卓藝樓,官涌街,油尖旺區,6,,8/17/2006
9661,22.31126,114.22418,819144,841142,4114319142T20050430,迅達工業大廈,巧明街,觀塘區,,,7/25/2005
9662,22.32351,114.16255,820500,834792,3479220503T20050430,德讚中心,洋松街,油尖旺區,1,,8/17/2006
9663,22.28556,114.21384,816298,840077,4007716298P20060312,匯豪峰,船塢里,東區,3,,6/28/2007
9664,22.27085,114.18502,814668,837108,3710214663T20050430,愉輝大廈,黃泥涌道,灣仔區,,,7/25/2005
